Timestamp,Ticker,Price,Size,Side
1756736340.246002,STOCK_1095_PE,53.85,10,BUY
1756736340.316365,STOCK_1095_PE,53.85,10,BUY
1756736340.3887806,STOCK_1095_PE,53.85,10,BUY
1756736340.4612863,STOCK_1095_PE,53.85,9,BUY
1756736340.5318837,STOCK_1095_PE,53.95,10,BUY
1756736340.6028323,STOCK_1095_PE,53.95,10,BUY
1756736340.6718676,STOCK_1095_PE,53.95,10,BUY
1756736340.74143,STOCK_1095_PE,53.95,10,BUY
1756736340.8094,STOCK_1095_PE,53.95,8,BUY
1756736340.8747299,STOCK_1095_PE,54.9,10,BUY
1756736340.9418855,STOCK_1095_PE,54.9,10,BUY
1756736341.0098572,STOCK_1095_PE,54.9,4,BUY
1756736341.0766132,STOCK_1095_PE,54.85,10,BUY
1756736341.1571908,STOCK_1095_PE,54.85,10,BUY
1756736341.2243993,STOCK_1095_PE,55.35,2,BUY
1756736341.292486,STOCK_1095_PE,54.9,2,BUY
1756736341.359489,STOCK_1095_PE,54.4,6,BUY
1756736341.4273438,STOCK_1095_PE,54.05,7,BUY
1756736341.493443,STOCK_1095_PE,54.95,8,BUY
1756736341.5606964,STOCK_1095_PE,55.05,10,BUY
1756736341.6284392,STOCK_1095_PE,55.05,10,BUY
1756736341.6967492,STOCK_1095_PE,55.05,1,BUY
1756736341.7644875,STOCK_1095_PE,55.05,4,BUY
1756736341.831064,STOCK_1095_PE,55.4,10,BUY
1756736341.8981507,STOCK_1095_PE,54.2,10,BUY
1756736341.9656816,STOCK_1095_PE,54.2,10,BUY
1756736342.0323794,STOCK_1095_PE,54.2,10,BUY
1756736342.1003356,STOCK_1095_PE,54.2,10,BUY
1756736342.1678183,STOCK_1095_PE,54.2,5,BUY
1756736342.2381904,STOCK_1095_PE,54.4,10,BUY
1756736342.3042011,STOCK_1095_PE,54.4,4,BUY
1756736342.3722928,STOCK_1095_PE,54.75,10,BUY
1756736342.4395394,STOCK_1095_PE,54.75,10,BUY
1756736342.5062234,STOCK_1095_PE,54.75,4,BUY
1756736342.5737636,STOCK_1095_PE,54.5,10,BUY
1756736342.6412823,STOCK_1095_PE,54.5,10,BUY
1756736342.7076695,STOCK_1095_PE,54.5,10,BUY
1756736342.774446,STOCK_1095_PE,54.5,10,BUY
1756736342.8394327,STOCK_1095_PE,54.5,8,BUY
1756736342.9053028,STOCK_1095_PE,55.0,10,BUY
1756736342.9735527,STOCK_1095_PE,55.0,10,BUY
1756736343.040901,STOCK_1095_PE,55.0,10,BUY
1756736343.1096249,STOCK_1095_PE,55.0,8,BUY
1756736343.177671,STOCK_1095_PE,53.95,10,BUY
1756736343.2468023,STOCK_1095_PE,53.95,10,BUY
1756736343.313158,STOCK_1095_PE,53.95,4,BUY
1756736343.37915,STOCK_1095_PE,54.2,10,BUY
1756736343.4460251,STOCK_1095_PE,54.2,8,BUY
1756736343.513929,STOCK_1095_PE,54.35,10,BUY
1756736343.5814252,STOCK_1095_PE,54.35,10,BUY
1756736343.6478276,STOCK_1095_PE,54.35,10,BUY
1756736343.71435,STOCK_1095_PE,54.35,6,BUY
1756736343.7812786,STOCK_1095_PE,55.4,10,BUY
1756736343.8470387,STOCK_1095_PE,55.4,10,BUY
1756736343.9117043,STOCK_1095_PE,55.4,9,BUY
1756736343.9132252,STOCK_1095_PE,55.4,1,BUY
1756736343.9803724,STOCK_1095_PE,55.4,10,BUY
1756736344.0470297,STOCK_1095_PE,55.4,9,BUY
1756736344.0486171,STOCK_1095_PE,55.4,1,BUY
1756736344.1148608,STOCK_1095_PE,55.4,10,BUY
1756736344.1808848,STOCK_1095_PE,55.4,10,BUY
1756736344.2476177,STOCK_1095_PE,55.4,10,BUY
1756736344.3128788,STOCK_1095_PE,54.1,10,BUY
1756736344.3803606,STOCK_1095_PE,53.8,10,BUY
1756736344.4479477,STOCK_1095_PE,53.8,10,BUY
1756736344.5153263,STOCK_1095_PE,53.8,1,BUY
1756736344.5813155,STOCK_1095_PE,55.45,10,BUY
1756736344.6465,STOCK_1095_PE,55.45,10,BUY
1756736344.7263982,STOCK_1095_PE,55.45,10,BUY
1756736344.793003,STOCK_1095_PE,55.45,3,BUY
1756736344.859242,STOCK_1095_PE,54.8,10,BUY
1756736344.9243577,STOCK_1095_PE,54.8,10,BUY
1756736344.9918003,STOCK_1095_PE,54.8,9,BUY
1756736345.0593848,STOCK_1095_PE,54.2,10,BUY
1756736345.125573,STOCK_1095_PE,54.2,10,BUY
1756736345.1915011,STOCK_1095_PE,54.2,1,BUY
1756736345.258664,STOCK_1095_PE,55.1,10,BUY
1756736345.3262196,STOCK_1095_PE,55.1,10,BUY
1756736345.3926451,STOCK_1095_PE,55.1,10,BUY
1756736345.4618044,STOCK_1095_PE,55.1,10,BUY
1756736345.528487,STOCK_1095_PE,55.1,5,BUY
1756736345.5937269,STOCK_1095_PE,54.05,5,BUY
1756736345.660969,STOCK_1095_PE,54.65,5,BUY
1756736345.727554,STOCK_1095_PE,55.5,10,BUY
1756736345.7952795,STOCK_1095_PE,54.95,6,BUY
1756736345.8617125,STOCK_1095_PE,55.35,5,BUY
1756736345.9283502,STOCK_1095_PE,54.05,10,BUY
1756736345.99542,STOCK_1095_PE,54.05,10,BUY
1756736346.0612679,STOCK_1095_PE,54.05,10,BUY
1756736346.1296833,STOCK_1095_PE,54.05,10,BUY
1756736346.1956806,STOCK_1095_PE,54.05,7,BUY
1756736346.2633727,STOCK_1095_PE,53.85,10,BUY
1756736346.3306804,STOCK_1095_PE,53.85,10,BUY
1756736346.4001896,STOCK_1095_PE,53.85,10,BUY
1756736346.469791,STOCK_1095_PE,53.85,2,BUY
1756736346.538876,STOCK_1095_PE,54.1,10,BUY
1756736346.6098604,STOCK_1095_PE,54.1,10,BUY
1756736346.6779072,STOCK_1095_PE,54.1,10,BUY
1756736346.7468302,STOCK_1095_PE,54.1,5,BUY
1756736346.8146245,STOCK_1095_PE,54.65,10,BUY
1756736346.881058,STOCK_1095_PE,54.65,10,BUY
1756736346.9485042,STOCK_1095_PE,54.65,10,BUY
1756736347.0179124,STOCK_1095_PE,54.65,5,BUY
1756736347.0829074,STOCK_1095_PE,54.8,10,BUY
1756736347.1511514,STOCK_1095_PE,54.8,10,BUY
1756736347.2189832,STOCK_1095_PE,54.8,6,BUY
1756736347.2874465,STOCK_1095_PE,54.1,10,BUY
1756736347.356048,STOCK_1095_PE,54.1,10,BUY
1756736347.4258735,STOCK_1095_PE,54.1,4,BUY
1756736347.497669,STOCK_1095_PE,55.45,10,BUY
1756736347.5664666,STOCK_1095_PE,55.45,3,BUY
1756736347.6356213,STOCK_1095_PE,54.4,4,BUY
1756736347.7031379,STOCK_1095_PE,54.15,10,BUY
1756736347.7705164,STOCK_1095_PE,54.15,9,BUY
1756736347.8372467,STOCK_1095_PE,54.25,4,BUY
1756736347.9031708,STOCK_1095_PE,53.75,10,BUY
1756736347.9684992,STOCK_1095_PE,53.75,10,BUY
1756736348.0369675,STOCK_1095_PE,53.75,10,BUY
1756736348.1080394,STOCK_1095_PE,53.75,10,BUY
1756736348.1803136,STOCK_1095_PE,53.75,6,BUY
1756736348.249465,STOCK_1095_PE,54.1,5,BUY
1756736348.3185306,STOCK_1095_PE,54.1,10,BUY
1756736348.3872716,STOCK_1095_PE,54.1,10,BUY
1756736348.455218,STOCK_1095_PE,54.8,10,BUY
1756736348.5241246,STOCK_1095_PE,54.8,5,BUY
1756736348.5922596,STOCK_1095_PE,54.8,3,BUY
1756736348.673312,STOCK_1095_PE,55.4,7,BUY
1756736348.750703,STOCK_1095_PE,53.8,10,BUY
1756736348.8203752,STOCK_1095_PE,53.8,5,BUY
1756736348.8875651,STOCK_1095_PE,54.9,10,BUY
1756736348.9554079,STOCK_1095_PE,54.9,10,BUY
1756736349.0218956,STOCK_1095_PE,54.9,4,BUY
1756736349.0899117,STOCK_1095_PE,55.5,10,BUY
1756736349.158941,STOCK_1095_PE,55.5,10,BUY
1756736349.2278106,STOCK_1095_PE,55.5,10,BUY
1756736349.2988155,STOCK_1095_PE,55.5,9,BUY
1756736349.3004136,STOCK_1095_PE,55.5,1,BUY
1756736349.3701975,STOCK_1095_PE,55.5,10,BUY
1756736349.4414697,STOCK_1095_PE,55.5,2,BUY
1756736349.511047,STOCK_1095_PE,54.05,8,BUY
1756736349.5787315,STOCK_1095_PE,55.2,9,BUY
1756736349.6475413,STOCK_1095_PE,55.3,10,BUY
1756736349.717098,STOCK_1095_PE,55.3,10,BUY
1756736349.7870593,STOCK_1095_PE,55.3,10,BUY
1756736349.859147,STOCK_1095_PE,55.3,10,BUY
1756736349.930994,STOCK_1095_PE,55.3,4,BUY
1756736350.0001175,STOCK_1095_PE,54.75,10,BUY
1756736350.0688286,STOCK_1095_PE,54.75,10,BUY
1756736350.138463,STOCK_1095_PE,54.75,10,BUY
1756736350.2115765,STOCK_1095_PE,54.75,6,BUY
1756736350.2822633,STOCK_1095_PE,55.55,10,BUY
1756736350.3528438,STOCK_1095_PE,55.35,8,BUY
1756736350.4236627,STOCK_1095_PE,53.85,10,BUY
1756736350.494741,STOCK_1095_PE,53.85,10,BUY
1756736350.56897,STOCK_1095_PE,53.85,10,BUY
1756736350.6415813,STOCK_1095_PE,53.85,4,BUY
1756736350.711868,STOCK_1095_PE,54.35,10,BUY
1756736350.791383,STOCK_1095_PE,54.35,8,BUY
1756736350.872336,STOCK_1095_PE,53.85,10,BUY
1756736350.951143,STOCK_1095_PE,53.85,8,BUY
1756736351.0307229,STOCK_1095_PE,53.9,10,BUY
1756736351.1120186,STOCK_1095_PE,53.9,10,BUY
1756736351.1822424,STOCK_1095_PE,53.9,10,BUY
1756736351.2535214,STOCK_1095_PE,53.9,6,BUY
1756736351.3281188,STOCK_1095_PE,54.6,10,BUY
1756736351.4073436,STOCK_1095_PE,54.6,4,BUY
1756736351.4823618,STOCK_1095_PE,55.3,5,BUY
1756736351.553882,STOCK_1095_PE,54.45,10,BUY
1756736351.6225815,STOCK_1095_PE,54.45,4,BUY
1756736351.6918325,STOCK_1095_PE,54.55,10,BUY
1756736351.7693503,STOCK_1095_PE,54.55,10,BUY
1756736351.844916,STOCK_1095_PE,54.55,10,BUY
1756736351.9196143,STOCK_1095_PE,54.55,9,BUY
1756736351.9900115,STOCK_1095_PE,54.9,10,BUY
1756736352.0629227,STOCK_1095_PE,54.9,10,BUY
1756736352.1356838,STOCK_1095_PE,54.9,6,BUY
1756736352.2106335,STOCK_1095_PE,55.55,10,BUY
1756736352.2851396,STOCK_1095_PE,55.55,10,BUY
1756736352.364371,STOCK_1095_PE,55.55,10,BUY
1756736352.4403217,STOCK_1095_PE,55.55,3,BUY
1756736352.4419384,STOCK_1095_PE,55.55,7,BUY
1756736352.5132847,STOCK_1095_PE,55.55,2,BUY
1756736352.515207,STOCK_1095_PE,55.55,6,BUY
1756736352.5856833,STOCK_1095_PE,54.6,10,BUY
1756736352.6611443,STOCK_1095_PE,54.6,4,BUY
1756736352.7540507,STOCK_1095_PE,55.6,5,BUY
1756736352.7559903,STOCK_1095_PE,55.6,5,BUY
1756736352.8322766,STOCK_1095_PE,55.6,2,BUY
1756736352.9090002,STOCK_1095_PE,55.65,10,BUY
1756736352.9829226,STOCK_1095_PE,54.65,10,BUY
1756736353.0576713,STOCK_1095_PE,54.65,10,BUY
1756736353.1307893,STOCK_1095_PE,54.65,10,BUY
1756736353.207747,STOCK_1095_PE,54.65,10,BUY
1756736353.2874916,STOCK_1095_PE,54.65,1,BUY
1756736353.3702862,STOCK_1095_PE,55.65,2,BUY
1756736353.3719463,STOCK_1095_PE,55.65,8,BUY
1756736353.449888,STOCK_1095_PE,55.65,10,BUY
1756736353.537809,STOCK_1095_PE,55.65,10,BUY
1756736353.620772,STOCK_1095_PE,55.65,3,BUY
1756736353.6227205,STOCK_1095_PE,55.65,7,BUY
1756736353.7053144,STOCK_1095_PE,55.65,10,BUY
1756736353.7816703,STOCK_1095_PE,55.65,10,BUY
1756736353.8559566,STOCK_1095_PE,55.65,1,BUY
1756736353.9282675,STOCK_1095_PE,54.95,10,BUY
1756736354.0069833,STOCK_1095_PE,54.95,10,BUY
1756736354.0884566,STOCK_1095_PE,54.95,10,BUY
1756736354.1662507,STOCK_1095_PE,54.95,1,BUY
1756736354.2377677,STOCK_1095_PE,55.05,10,BUY
1756736354.3064587,STOCK_1095_PE,55.05,10,BUY
1756736354.377085,STOCK_1095_PE,55.05,10,BUY
1756736354.4470017,STOCK_1095_PE,55.05,7,BUY
1756736354.51842,STOCK_1095_PE,54.9,10,BUY
1756736354.5879653,STOCK_1095_PE,54.9,8,BUY
1756736354.6618817,STOCK_1095_PE,54.45,1,BUY
1756736354.7364445,STOCK_1095_PE,55.45,10,BUY
1756736354.8094378,STOCK_1095_PE,55.45,10,BUY
1756736354.881099,STOCK_1095_PE,55.45,10,BUY
1756736354.9518147,STOCK_1095_PE,55.45,7,BUY
1756736355.021257,STOCK_1095_PE,54.55,8,BUY
1756736355.0889878,STOCK_1095_PE,54.8,10,BUY
1756736355.1578004,STOCK_1095_PE,54.8,10,BUY
1756736355.225201,STOCK_1095_PE,54.8,10,BUY
1756736355.292416,STOCK_1095_PE,54.8,4,BUY
1756736355.3590994,STOCK_1095_PE,55.35,10,BUY
1756736355.4265356,STOCK_1095_PE,55.35,10,BUY
1756736355.4991543,STOCK_1095_PE,55.35,9,BUY
1756736355.5677066,STOCK_1095_PE,54.05,3,BUY
1756736355.6457362,STOCK_1095_PE,55.15,10,BUY
1756736355.7269619,STOCK_1095_PE,55.15,10,BUY
1756736355.7992268,STOCK_1095_PE,55.15,4,BUY
1756736355.872224,STOCK_1095_PE,54.25,10,BUY
1756736355.9431994,STOCK_1095_PE,54.25,10,BUY
1756736356.0168872,STOCK_1095_PE,54.25,10,BUY
1756736356.0886762,STOCK_1095_PE,54.25,10,BUY
1756736356.1592717,STOCK_1095_PE,54.25,3,BUY
1756736356.2467773,STOCK_1095_PE,53.9,3,BUY
1756736356.3516738,STOCK_1095_PE,53.9,10,BUY
1756736356.4304154,STOCK_1095_PE,53.9,10,BUY
1756736356.5021143,STOCK_1095_PE,53.9,1,BUY
1756736356.589407,STOCK_1095_PE,54.35,10,BUY
1756736356.6604872,STOCK_1095_PE,54.35,7,BUY
1756736356.7327588,STOCK_1095_PE,54.1,10,BUY
1756736356.8181055,STOCK_1095_PE,54.1,10,BUY
1756736356.8970678,STOCK_1095_PE,54.1,10,BUY
1756736356.9735973,STOCK_1095_PE,54.1,5,BUY
1756736357.0499082,STOCK_1095_PE,54.05,10,BUY
1756736357.1232884,STOCK_1095_PE,54.05,10,BUY
1756736357.194956,STOCK_1095_PE,54.05,10,BUY
1756736357.2947829,STOCK_1095_PE,55.3,10,BUY
1756736357.371509,STOCK_1095_PE,55.3,10,BUY
1756736357.4439337,STOCK_1095_PE,55.3,10,BUY
1756736357.5177133,STOCK_1095_PE,55.3,10,BUY
1756736357.58906,STOCK_1095_PE,55.3,10,BUY
1756736357.6592686,STOCK_1095_PE,55.55,10,BUY
1756736357.730349,STOCK_1095_PE,55.55,1,BUY
1756736357.8018682,STOCK_1095_PE,54.9,10,BUY
1756736357.8731885,STOCK_1095_PE,54.9,2,BUY
1756736357.9447865,STOCK_1095_PE,54.75,10,BUY
1756736358.0155916,STOCK_1095_PE,54.75,10,BUY
1756736358.0869172,STOCK_1095_PE,54.75,2,BUY
1756736358.161404,STOCK_1095_PE,54.4,9,BUY
1756736358.2544098,STOCK_1095_PE,54.85,10,BUY
1756736358.3713229,STOCK_1095_PE,54.85,10,BUY
1756736358.4527109,STOCK_1095_PE,54.85,10,BUY
1756736358.5405834,STOCK_1095_PE,54.85,7,BUY
1756736358.6179945,STOCK_1095_PE,54.2,10,BUY
1756736358.694336,STOCK_1095_PE,54.2,8,BUY
1756736358.7633023,STOCK_1095_PE,54.5,10,BUY
1756736358.8364956,STOCK_1095_PE,54.5,1,BUY
1756736358.9102454,STOCK_1095_PE,54.2,10,BUY
1756736358.9825308,STOCK_1095_PE,54.2,10,BUY
1756736359.0525217,STOCK_1095_PE,54.2,10,BUY
1756736359.1245089,STOCK_1095_PE,54.2,10,BUY
1756736359.1977568,STOCK_1095_PE,54.2,9,BUY
1756736359.3085215,STOCK_1095_PE,55.3,10,BUY
1756736359.40418,STOCK_1095_PE,55.3,10,BUY
1756736359.479311,STOCK_1095_PE,55.3,10,BUY
1756736359.5585854,STOCK_1095_PE,55.3,10,BUY
1756736359.6420636,STOCK_1095_PE,55.3,1,BUY
1756736359.7138016,STOCK_1095_PE,54.45,10,BUY
1756736359.7845254,STOCK_1095_PE,54.45,8,BUY
1756736359.8545513,STOCK_1095_PE,54.7,1,BUY
1756736359.9271722,STOCK_1095_PE,54.65,10,BUY
1756736359.9982257,STOCK_1095_PE,54.65,10,BUY
1756736360.0882335,STOCK_1095_PE,54.65,10,BUY
1756736360.160671,STOCK_1095_PE,54.65,10,BUY
1756736360.2322435,STOCK_1095_PE,54.65,10,BUY
1756736360.302258,STOCK_1095_PE,55.35,10,BUY
1756736360.3711936,STOCK_1095_PE,55.35,7,BUY
1756736360.4412446,STOCK_1095_PE,55.65,10,BUY
1756736360.5115647,STOCK_1095_PE,55.65,10,BUY
1756736360.580647,STOCK_1095_PE,55.65,10,BUY
1756736360.64735,STOCK_1095_PE,55.65,10,BUY
1756736360.7168126,STOCK_1095_PE,55.65,7,BUY
1756736360.788178,STOCK_1095_PE,55.05,10,BUY
1756736360.8632286,STOCK_1095_PE,55.05,8,BUY
1756736360.9353068,STOCK_1095_PE,54.95,10,BUY
1756736361.004551,STOCK_1095_PE,54.95,2,BUY
1756736361.0718145,STOCK_1095_PE,55.4,3,BUY
1756736361.143479,STOCK_1095_PE,55.15,10,BUY
1756736361.2163625,STOCK_1095_PE,55.15,2,BUY
1756736361.3131435,STOCK_1095_PE,53.85,10,BUY
1756736361.406979,STOCK_1095_PE,53.85,10,BUY
1756736361.4782882,STOCK_1095_PE,53.85,10,BUY
1756736361.553447,STOCK_1095_PE,53.85,10,BUY
1756736362.138825,STOCK_1050_PE,52.35,5,BUY
1756736362.210394,STOCK_1050_PE,52.5,10,BUY
1756736362.2778678,STOCK_1050_PE,52.5,10,BUY
1756736362.3458178,STOCK_1050_PE,52.5,10,BUY
1756736362.4145682,STOCK_1050_PE,52.5,10,BUY
1756736362.4802582,STOCK_1050_PE,52.5,5,BUY
1756736362.5470395,STOCK_1050_PE,52.55,10,BUY
1756736362.615998,STOCK_1050_PE,52.55,10,BUY
1756736362.684368,STOCK_1050_PE,52.55,10,BUY
1756736362.753224,STOCK_1050_PE,52.55,10,BUY
1756736362.8232327,STOCK_1050_PE,52.55,4,BUY
1756736362.8911533,STOCK_1050_PE,52.6,10,BUY
1756736362.9600446,STOCK_1050_PE,52.6,10,BUY
1756736363.0268972,STOCK_1050_PE,52.6,10,BUY
1756736363.094822,STOCK_1050_PE,52.6,2,BUY
1756736363.1637485,STOCK_1050_PE,52.5,10,BUY
1756736363.230898,STOCK_1050_PE,52.5,10,BUY
1756736363.3000758,STOCK_1050_PE,52.9,10,BUY
1756736363.368723,STOCK_1050_PE,52.9,10,BUY
1756736363.4358752,STOCK_1050_PE,52.9,10,BUY
1756736363.5021656,STOCK_1050_PE,52.9,10,BUY
1756736363.5723026,STOCK_1050_PE,52.9,1,BUY
1756736363.6410658,STOCK_1050_PE,53.0,10,BUY
1756736363.7081895,STOCK_1050_PE,53.0,10,BUY
1756736363.7767332,STOCK_1050_PE,53.0,2,BUY
1756736363.8448076,STOCK_1050_PE,53.05,10,BUY
1756736363.9302442,STOCK_1050_PE,53.05,10,BUY
1756736364.0000029,STOCK_1050_PE,53.05,9,BUY
1756736364.0686975,STOCK_1050_PE,53.1,10,BUY
1756736364.1382697,STOCK_1050_PE,53.1,1,BUY
1756736364.2092931,STOCK_1050_PE,53.1,10,BUY
1756736364.277858,STOCK_1050_PE,53.1,3,BUY
1756736364.3462472,STOCK_1050_PE,53.2,10,BUY
1756736364.4141035,STOCK_1050_PE,53.2,5,BUY
1756736364.4820206,STOCK_1050_PE,52.9,10,BUY
1756736364.5499346,STOCK_1050_PE,52.9,10,BUY
1756736364.6179109,STOCK_1050_PE,52.9,10,BUY
1756736364.6847918,STOCK_1050_PE,52.9,3,BUY
1756736364.751147,STOCK_1050_PE,53.45,10,BUY
1756736364.8190234,STOCK_1050_PE,53.45,10,BUY
1756736364.8870022,STOCK_1050_PE,53.45,8,BUY
1756736364.9539142,STOCK_1050_PE,53.55,10,BUY
1756736365.0209925,STOCK_1050_PE,53.55,4,BUY
1756736365.0866992,STOCK_1050_PE,53.35,10,BUY
1756736365.1534095,STOCK_1050_PE,53.35,10,BUY
1756736365.2218413,STOCK_1050_PE,53.35,4,BUY
1756736365.2888515,STOCK_1050_PE,53.6,10,BUY
1756736365.3549292,STOCK_1050_PE,53.6,10,BUY
1756736365.4216034,STOCK_1050_PE,53.6,7,BUY
1756736365.4894364,STOCK_1050_PE,53.1,10,BUY
1756736365.5570047,STOCK_1050_PE,53.1,10,BUY
1756736365.6250536,STOCK_1050_PE,53.1,4,BUY
1756736365.6933534,STOCK_1050_PE,52.5,10,BUY
1756736365.7626526,STOCK_1050_PE,52.5,10,BUY
1756736365.8313677,STOCK_1050_PE,52.5,2,BUY
1756736365.9013786,STOCK_1050_PE,53.65,10,BUY
1756736365.969368,STOCK_1050_PE,53.65,1,BUY
1756736366.0353208,STOCK_1050_PE,52.55,10,BUY
1756736366.1033356,STOCK_1050_PE,52.55,10,BUY
1756736366.173539,STOCK_1050_PE,52.55,10,BUY
1756736366.2489266,STOCK_1050_PE,52.55,10,BUY
1756736366.3175669,STOCK_1050_PE,53.0,10,BUY
1756736366.3855424,STOCK_1050_PE,53.0,6,BUY
1756736366.4542906,STOCK_1050_PE,52.8,1,BUY
1756736366.522086,STOCK_1050_PE,52.9,10,BUY
1756736366.589521,STOCK_1050_PE,52.9,10,BUY
1756736366.6560788,STOCK_1050_PE,52.9,10,BUY
1756736366.7237508,STOCK_1050_PE,52.9,2,BUY
1756736366.7918048,STOCK_1050_PE,53.6,10,BUY
1756736366.8626618,STOCK_1050_PE,53.6,6,BUY
1756736366.932184,STOCK_1050_PE,53.45,10,BUY
1756736367.002021,STOCK_1050_PE,53.45,10,BUY
1756736367.071088,STOCK_1050_PE,53.45,10,BUY
1756736367.1410422,STOCK_1050_PE,53.45,8,BUY
1756736367.2109354,STOCK_1050_PE,53.45,10,BUY
1756736367.2772093,STOCK_1050_PE,53.45,10,BUY
1756736367.344997,STOCK_1050_PE,53.45,9,BUY
1756736367.4126945,STOCK_1050_PE,53.7,10,BUY
1756736367.4806175,STOCK_1050_PE,53.7,10,BUY
1756736367.547457,STOCK_1050_PE,53.7,7,BUY
1756736367.548939,STOCK_1050_PE,53.7,3,BUY
1756736367.6155534,STOCK_1050_PE,53.7,10,BUY
1756736367.6830912,STOCK_1050_PE,53.7,10,BUY
1756736367.7495122,STOCK_1050_PE,53.7,10,BUY
1756736367.8176017,STOCK_1050_PE,53.7,3,BUY
1756736367.8988276,STOCK_1050_PE,53.8,10,BUY
1756736367.9677482,STOCK_1050_PE,53.8,10,BUY
1756736368.0346904,STOCK_1050_PE,53.8,2,BUY
1756736368.1018474,STOCK_1050_PE,53.45,10,BUY
1756736368.168274,STOCK_1050_PE,53.45,10,BUY
1756736368.238671,STOCK_1050_PE,53.45,10,BUY
1756736368.3057833,STOCK_1050_PE,53.7,10,BUY
1756736368.3714244,STOCK_1050_PE,53.7,3,BUY
1756736368.4385695,STOCK_1050_PE,53.85,10,BUY
1756736368.5054646,STOCK_1050_PE,53.85,10,BUY
1756736368.5736475,STOCK_1050_PE,53.85,5,BUY
1756736368.640998,STOCK_1050_PE,52.45,10,BUY
1756736368.70757,STOCK_1050_PE,52.45,10,BUY
1756736368.7747495,STOCK_1050_PE,52.45,10,BUY
1756736368.8408885,STOCK_1050_PE,52.45,10,BUY
1756736368.907534,STOCK_1050_PE,52.45,2,BUY
1756736368.9740932,STOCK_1050_PE,53.9,10,BUY
1756736369.0408347,STOCK_1050_PE,53.9,10,BUY
1756736369.1072826,STOCK_1050_PE,53.9,10,BUY
1756736369.1793208,STOCK_1050_PE,53.9,10,BUY
1756736369.253792,STOCK_1050_PE,53.9,5,BUY
1756736369.3258355,STOCK_1050_PE,53.4,10,BUY
1756736369.3975506,STOCK_1050_PE,53.4,10,BUY
1756736369.469155,STOCK_1050_PE,53.4,10,BUY
1756736369.5367203,STOCK_1050_PE,53.4,10,BUY
1756736369.6032221,STOCK_1050_PE,53.4,10,BUY
1756736369.67272,STOCK_1050_PE,52.4,10,BUY
1756736369.740677,STOCK_1050_PE,52.4,10,BUY
1756736369.8058999,STOCK_1050_PE,52.4,10,BUY
1756736369.8727007,STOCK_1050_PE,52.4,10,BUY
1756736369.9394627,STOCK_1050_PE,53.75,1,BUY
1756736370.005894,STOCK_1050_PE,54.05,10,BUY
1756736370.0725825,STOCK_1050_PE,54.05,10,BUY
1756736370.139861,STOCK_1050_PE,54.05,10,BUY
1756736370.2077801,STOCK_1050_PE,54.05,6,BUY
1756736370.2756245,STOCK_1050_PE,52.95,10,BUY
1756736370.3415492,STOCK_1050_PE,52.95,10,BUY
1756736370.4095805,STOCK_1050_PE,52.95,10,BUY
1756736370.4783437,STOCK_1050_PE,52.95,10,BUY
1756736370.5471268,STOCK_1050_PE,52.95,10,BUY
1756736370.6146967,STOCK_1050_PE,53.1,10,BUY
1756736370.6812236,STOCK_1050_PE,53.1,1,BUY
1756736370.7480218,STOCK_1050_PE,52.7,10,BUY
1756736370.821704,STOCK_1050_PE,52.7,10,BUY
1756736370.9114223,STOCK_1050_PE,52.7,10,BUY
1756736370.989973,STOCK_1050_PE,52.7,10,BUY
1756736371.0625398,STOCK_1050_PE,52.7,5,BUY
1756736371.1341138,STOCK_1050_PE,53.15,10,BUY
1756736371.205815,STOCK_1050_PE,53.15,2,BUY
1756736371.2758923,STOCK_1050_PE,53.85,6,BUY
1756736371.3458998,STOCK_1050_PE,54.05,10,BUY
1756736371.4159749,STOCK_1050_PE,54.05,10,BUY
1756736371.488617,STOCK_1050_PE,54.05,10,BUY
1756736371.5600903,STOCK_1050_PE,54.05,1,BUY
1756736371.6319776,STOCK_1050_PE,54.1,10,BUY
1756736371.705459,STOCK_1050_PE,54.1,10,BUY
1756736371.7791343,STOCK_1050_PE,54.1,10,BUY
1756736371.8528051,STOCK_1050_PE,54.1,5,BUY
1756736371.925895,STOCK_1050_PE,52.5,10,BUY
1756736371.996766,STOCK_1050_PE,52.5,10,BUY
1756736372.065735,STOCK_1050_PE,52.5,7,BUY
1756736372.1507542,STOCK_1050_PE,53.2,10,BUY
1756736372.2249637,STOCK_1050_PE,53.2,10,BUY
1756736372.2968583,STOCK_1050_PE,53.2,9,BUY
1756736372.3646042,STOCK_1050_PE,53.55,7,BUY
1756736372.4354537,STOCK_1050_PE,54.15,10,BUY
1756736372.5072439,STOCK_1050_PE,54.15,4,BUY
1756736372.5087306,STOCK_1050_PE,54.15,6,BUY
1756736372.5757635,STOCK_1050_PE,54.15,10,BUY
1756736372.644582,STOCK_1050_PE,54.15,10,BUY
1756736372.7162976,STOCK_1050_PE,54.15,10,BUY
1756736372.7875326,STOCK_1050_PE,54.15,10,BUY
1756736372.857551,STOCK_1050_PE,54.15,2,BUY
1756736372.9280236,STOCK_1050_PE,53.55,2,BUY
1756736372.9981506,STOCK_1050_PE,53.9,10,BUY
1756736373.0702379,STOCK_1050_PE,53.9,1,BUY
1756736373.1399012,STOCK_1050_PE,53.25,10,BUY
1756736373.2101521,STOCK_1050_PE,53.25,10,BUY
1756736373.2806597,STOCK_1050_PE,53.25,10,BUY
