macd_signal,rsi_signal,stoch_signal,status_signal,output
0,0.0,-0.39999999999999997,0.7430676940867866,0
0,0.0,-0.39999999999999997,1.0,0
0,0.0,-0.39999999999999997,1.0,0
0,0.0,-0.39999999999999997,1.0,0
0,1.5,-0.39999999999999997,1.0,0
0,1.5,-0.39999999999999997,0.9938140600738571,0
0,1.5,-0.39999999999999997,0.6548014069514554,0
0,1.5,-0.39999999999999997,0.5915498260340396,0
0,1.5,-0.39999999999999997,0.533423338402104,0
-1,1.5,-0.39999999999999997,0.40598052566724757,0
-1,1.5,-0.7,0.5437140224688387,0
-1,1.5,-1.5,0.7360394504010997,0
-1,1.5,-1.5,0.6903569881004354,0
0,1.5,-1.5,0.6809646751573999,0
0,1.5,-1.5,0.8032965372007406,0
0,0.65,-1.5,0.8377850814067028,0
0,0.65,-1.5,0.8072737991387077,0
0,0.65,-1.5,0.7456250605991075,0
0,0.65,-1.5,0.7151212144373622,0
0,0.65,-1.5,0.5212047880129553,0
0,0.65,-1.5,0.5680367057670191,0
0,0.65,-1.5,0.6286215706838387,0
0,0.65,-1.5,0.7506023722507509,0
0,0.65,-1.5,0.7868163821780148,0
0,0.65,-1.5,0.9852151527796272,0
-1,0.65,-1.5,0.8059953631581639,0
-1,0.65,-1.5,0.7091882967917947,0
-1,0.65,-1.5,0.8618271338875133,0
-1,0.65,-1.5,0.8181892530029709,0
-1,0.65,-1.5,0.798452896128319,0
-1,0.65,-1.5,0.6121235067348932,0
-1,0.65,-1.5,0.5888171015618356,0
-1,0.65,-1.5,0.5427525641773706,0
-1,0.65,-1.5,0.6916867260387362,0
-1,0.65,-1.5,0.5349564665962022,0
-1,0.25,-1.5,0.6044800782838741,0
-1,0.25,-1.5,0.4328057234569626,0
-1,0.25,-1.5,0.3418396205721407,0
-1,0.25,-1.5,0.1342774495058429,0
0,0.25,-0.7,0.10443600224619722,0
0,0.25,-0.7,0.3165461533673697,0
0,0.25,-1.5,0.3882339801334783,0
0,0.25,-1.5,0.4400928962787777,0
0,0.25,-1.5,0.45679869112384286,0
0,0.25,-1.5,0.4232532675812097,0
0,0.25,-1.5,0.28458950267480154,0
0,0.25,-1.5,0.08116857859110496,0
0,0.25,-1.5,0.022565132621413426,0
0,0.25,-1.5,0.01057184719755894,0
0,0.25,-1.5,0.0326030133997736,0
0,0.25,-1.5,-0.100272240343744,0
0,0.25,-1.5,-0.07616398362406168,0
0,0.25,-1.5,-0.24147627023761326,0
0,0.25,-1.5,-0.23994717957374245,0
0,0.25,-1.5,-0.1161511413614913,0
0,0.25,-0.7,-0.02512961157324409,0
0,0.25,-1.5,0.04519129792123836,0
0,0.25,-1.5,-0.2991124992363068,0
0,0.25,-1.5,-0.41367445107462386,0
0,0.25,-1.5,-0.4812018604198262,0
0,0.25,-1.5,-0.3542200522466648,0
0,0.25,-1.5,-0.45521118659655957,0
0,0.25,-1.5,-0.4113021382479775,0
1,0.25,-1.5,-0.13383130056345127,0
1,0.25,-1.5,-0.07685578029418151,0
1,0.0,-1.5,-0.2209232099948014,0
1,0.0,-1.5,-0.1124057619840464,0
1,0.0,-1.5,0.11481737150899356,0
1,0.0,-1.5,-0.011193740203556908,0
1,0.0,-1.5,0.021016542713437423,0
1,0.0,-1.5,0.1348981044824377,0
1,0.0,-1.5,0.17801779307551177,0
1,0.0,-1.5,0.10253785984462216,0
1,0.0,-1.5,-0.017005546949531887,0
1,0.0,-1.5,0.05370330444043045,0
1,0.0,-1.5,-0.10932059271396857,0
1,0.0,-1.5,0.2844766121150494,0
1,0.0,-0.7,0.2675245018032743,0
1,0.0,-0.39999999999999997,0.25648772383813173,0
1,0.0,-0.39999999999999997,0.4987683194871883,0
1,0.0,-0.39999999999999997,0.4190771548867489,0
1,0.0,-0.39999999999999997,0.5992772743898438,0
1,0.0,-0.7,0.37498524016280893,0
1,0.0,-0.7,0.17287012058032392,0
1,0.0,-0.7,0.25606928966376397,0
0,0.0,-0.39999999999999997,-0.04057951789252206,1
0,0.0,-0.39999999999999997,-0.216418526027496,1
0,0.0,-0.39999999999999997,-0.48146338565574515,1
0,0.0,-0.7,-0.4614467997076792,1
0,0.0,-1.5,-0.2794534745234609,1
0,0.0,-1.5,-0.24442861311646627,1
0,0.0,-1.5,-0.2626391013915486,1
0,0.0,-1.5,-0.19489117057835653,1
-1,0.0,-1.5,-0.2371595263956847,1
-1,0.0,-1.5,-0.4670693070243792,1
-1,0.0,-1.5,-0.3074645389486996,1
-1,0.0,-1.5,-0.23201215405080003,1
-1,0.0,-1.5,-0.16342873731448757,1
0,0.0,-1.5,0.14829112419326865,1
0,0.0,-1.5,0.08830973218752927,1
0,0.0,-1.5,0.4516496921349151,0
0,0.0,-1.5,0.1941730865185014,1
0,0.0,-1.5,0.46098223228300617,1
0,0.0,-1.5,0.40285947212369433,1
0,0.0,-0.7,0.6240909172600775,1
0,0.0,-0.39999999999999997,0.5982353322832613,1
0,0.0,-0.7,0.3753979108576052,1
0,0.0,-0.7,0.3038583025879545,1
0,0.0,-0.7,0.5178900750257728,1
0,0.0,-0.39999999999999997,0.5211163908664369,1
0,0.0,-0.39999999999999997,0.9658447321793271,0
0,0.0,-0.39999999999999997,0.8512571938933434,0
0,0.0,-0.39999999999999997,1.0,0
0,1.5,-0.39999999999999997,1.0,0
0,1.5,0.4,1.0,0
1,1.5,0.4,1.0,0
1,1.5,0.4,1.0,0
1,1.5,0.7,0.97107952189874,0
1,1.5,1.5,1.0,0
1,1.5,1.5,1.0,0
1,1.5,1.5,1.0,0
1,1.5,1.5,1.0,0
1,1.5,1.5,0.9673105007309432,0
1,1.5,1.5,0.9441444124566812,0
1,1.5,1.5,0.9816781679216964,0
1,1.5,1.5,1.0,0
1,1.5,1.5,1.0,0
1,1.5,1.5,0.9017961467786931,0
-1,1.5,1.5,0.8503474032175181,0
-1,1.5,1.5,0.8181433418657157,0
-1,1.5,1.5,0.7567342142378138,0
-1,1.5,1.5,0.9195528413903873,0
-1,1.5,0.7,1.0,0
-1,1.5,0.7,1.0,0
-1,1.5,0.7,0.9475240479804928,0
-1,1.5,0.39999999999999997,0.7729639573650748,0
-1,1.5,0.39999999999999997,0.8341182025043526,0
-1,1.5,0.39999999999999997,0.867384954786236,0
-1,1.5,0.39999999999999997,0.7703134060994821,0
-1,1.5,0.39999999999999997,0.8454531440573212,0
-1,1.5,0.39999999999999997,0.8707936995359946,0
-1,1.5,0.39999999999999997,0.767044697819549,0
-1,1.5,0.39999999999999997,0.7311552512570411,0
-1,1.5,0.39999999999999997,0.8478235174494808,0
-1,0.65,0.39999999999999997,0.7476474170129126,0
-1,0.65,0.0,0.7458436095414779,0
-1,0.65,-0.4,0.6980922416054868,0
-1,0.65,-0.4,0.5688952222402536,0
-1,0.65,-0.4,0.6488418940782319,0
-1,0.65,-0.4,0.4315189549157316,0
-1,0.65,-0.4,0.511503372585885,0
-1,0.65,-0.4,0.5319098473945951,0
-1,0.65,-0.4,0.4495416660860467,0
-1,0.65,-0.10000000000000003,0.31219599227769285,0
-1,0.65,-0.10000000000000003,0.2825215551179043,0
-1,0.30000000000000004,-0.10000000000000003,0.059662226272995646,0
-1,0.30000000000000004,-0.10000000000000003,0.07611953959728351,0
-1,0.30000000000000004,-0.10000000000000003,0.14984663389250355,0
0,0.30000000000000004,-0.10000000000000003,0.17174971992607055,0
0,0.30000000000000004,-0.10000000000000003,0.2436811087535309,0
0,0.30000000000000004,-0.4,0.2954206465051658,0
0,0.30000000000000004,-0.4,0.3389318409096756,0
0,0.30000000000000004,-0.4,0.40361709463121803,0
1,-0.09999999999999998,-0.4,0.4439483396391767,0
1,-0.5,-0.4,0.5285102604577412,0
1,-0.15000000000000002,-0.4,0.6036577388366493,0
1,-0.15000000000000002,-0.4,0.5439669596365297,0
1,-0.15000000000000002,-0.10000000000000003,0.5769275338292797,0
1,-0.15000000000000002,-0.4,0.4576656173524199,0
1,-0.15000000000000002,-0.4,0.42794486024142786,0
1,-0.15000000000000002,-0.4,0.38541157642954105,0
1,-0.15000000000000002,-0.7,0.27449892324419944,0
0,-0.15000000000000002,-1.5,0.22541555395030136,0
0,-0.15000000000000002,-0.7,0.3433873321752563,0
0,-0.15000000000000002,-1.5,0.2917951085512656,0
0,-0.15000000000000002,-1.5,0.13391331134615111,0
0,-0.15000000000000002,-1.5,0.05151139183306471,0
0,-0.15000000000000002,-1.5,0.1291618877123712,0
0,-0.15000000000000002,-1.5,0.12370498533166864,0
0,-0.15000000000000002,-1.5,0.10410342083523176,0
0,-0.15000000000000002,-1.5,0.06387598319831311,0
0,-0.15000000000000002,-0.7,0.08178843050712978,0
0,-0.15000000000000002,-0.7,0.05105036493068439,0
0,-0.15000000000000002,-0.7,0.18524514313038398,0
1,-0.15000000000000002,-1.5,0.1772456332215318,0
1,0.25,-1.5,0.11411463315573664,0
1,0.25,-1.5,0.15542204023438122,0
1,0.25,-1.5,0.2572345362635808,0
1,0.25,-1.5,0.38376114490858687,0
1,0.25,-1.5,0.3227523622747636,0
1,0.25,-1.5,0.34760091518375075,0
1,0.25,-1.5,0.25791441954293587,0
1,0.25,-1.5,0.30133507795597914,0
0,0.0,-1.5,0.3437775883608714,0
0,-0.25,-1.5,0.44795250690943816,0
0,-0.25,-1.5,0.49768648616096645,0
0,-0.25,-1.5,0.2663306596559198,0
0,-0.25,-1.5,0.1717498804769569,0
-1,-0.25,-0.7,0.12073670762194047,0
-1,-0.25,-1.5,0.012688289646565286,0
-1,-0.25,-1.5,0.01235279762997934,0
-1,-0.25,-1.5,0.10118715331352328,0
0,-0.25,-0.7,0.053498411711566496,0
0,-0.25,-0.7,0.18524825355911126,0
0,-0.25,-1.5,0.19169520930661407,0
0,-0.25,-1.5,0.17455362164488503,0
1,-0.25,-1.5,0.2977053574703336,0
1,-0.25,-1.5,0.31603422653571944,0
1,-0.25,-1.5,0.38740852213690397,0
1,-0.25,-1.5,0.25383622497688746,0
1,-0.25,-1.5,0.39551293506559954,0
1,-0.25,-1.5,0.4077228067467685,0
1,-0.25,-1.5,0.5102826245906275,0
1,-0.25,-1.5,0.544030657373511,0
0,-0.25,-0.7,0.5508240847192114,0
0,0.0,-0.39999999999999997,0.4902439495893698,0
0,0.0,-0.39999999999999997,0.433569004552713,0
0,0.0,-0.39999999999999997,0.45906486332550894,0
0,0.0,-0.39999999999999997,0.369807578611072,0
0,0.0,-0.39999999999999997,0.4144909557694065,0
-1,0.0,-0.7,0.34417254514036244,0
-1,0.0,-1.5,0.15471994843282869,0
-1,0.0,-1.5,0.23026440807024273,0
-1,0.0,-1.5,0.21539498049152228,0
-1,0.0,-1.5,0.21018167375803498,0
-1,0.0,-1.5,0.17120596911642844,0
-1,0.0,-1.5,0.1682933463152083,0
-1,0.0,-1.5,0.22518578983780801,0
0,0.0,-1.5,0.09359978290866001,0
0,0.0,-1.5,0.04824523311081365,0
0,0.0,-0.7,-0.022867461937065722,0
0,0.0,-0.7,-0.026952828141596673,0
0,0.0,-0.7,-0.001994349452842632,0
0,0.0,-0.7,0.012734912397178612,0
0,0.0,-0.7,0.022467890934315813,0
0,0.0,-0.7,-0.021074351798934743,0
-1,0.0,-0.7,-0.12843786906260773,0
-1,0.0,-0.7,0.00034504272715277646,0
-1,0.0,-1.5,0.02653539217255349,0
0,0.0,-1.5,0.1821650385132897,0
0,0.0,-1.5,0.18328286936436336,0
0,0.0,-1.5,0.2720178466395209,0
0,0.0,-1.5,0.22183403329207155,0
0,0.0,-1.5,0.055510581597487056,0
0,0.0,-1.5,0.15176797665254788,0
0,0.0,-1.5,0.1518879572379681,0
0,0.0,-1.5,0.1320871705132783,0
0,0.0,-1.5,0.20288799935723517,0
0,0.0,-1.5,0.15765677082378793,0
0,0.0,-1.5,0.15800434518163792,0
1,0.0,-1.5,0.23600017597421746,0
1,0.0,-1.5,0.37025883140177146,0
1,0.0,-1.5,0.3177874799415724,0
1,0.0,-1.5,0.19324965572432415,0
1,0.0,-1.5,0.17609526329030056,0
1,0.0,-1.5,0.2915727396589202,0
1,0.0,-1.5,0.2884061361994612,0
1,0.0,-1.5,0.33769133444827437,0
1,0.0,-1.5,0.3711467389520752,0
1,0.0,-1.5,0.39669669085751974,0
1,0.0,-0.7,0.3797084170798945,0
1,0.0,-0.7,0.52558043324511,0
1,0.0,-0.7,0.5713414296198757,0
1,0.0,-0.7,0.484471232974897,0
1,0.0,-0.7,0.4406977124141852,0
1,0.0,-0.7,0.5165037131574586,0
1,0.0,-0.39999999999999997,0.676629422981442,0
1,0.0,-0.39999999999999997,0.6931256688995665,0
1,1.5,-0.39999999999999997,0.7386626098233459,0
0,1.5,-0.39999999999999997,0.7969474664938991,0
0,1.5,-0.39999999999999997,0.9272318933446773,0
0,1.5,-0.39999999999999997,0.9609467156023359,0
0,1.5,-0.39999999999999997,0.9325047653770323,0
0,1.5,0.0,0.9722366691073858,0
0,1.5,0.4,0.9760647770048365,0
0,1.5,0.4,1.0,0
0,1.5,0.4,0.9842870417365658,0
0,1.5,0.4,1.0,0
0,1.5,1.5,1.0,0
0,1.5,1.5,0.9692270691491514,0
-1,1.5,1.5,0.8777762250495431,0
-1,1.5,1.5,0.8352131025529195,0
-1,1.5,1.5,0.803188773680191,0
-1,1.5,1.5,0.759062878198026,0
-1,1.5,1.5,0.7677084223952211,0
-1,1.5,1.5,0.7847943270541671,0
-1,1.5,0.7,0.7867892345536313,0
-1,1.5,0.39999999999999997,0.8379487309807274,0
-1,1.5,0.10000000000000003,0.81649112233419,0
-1,0.65,0.10000000000000003,0.7517357698130499,0
-1,0.65,0.10000000000000003,0.8390739028711824,0
-1,0.65,0.10000000000000003,0.7489131228290246,0
-1,0.65,0.10000000000000003,0.6138834736456653,0
-1,0.65,0.10000000000000003,0.5805740055376736,0
-1,0.65,0.10000000000000003,0.4060317484976196,0
-1,0.65,0.10000000000000003,0.38061923284490085,0
-1,0.65,0.10000000000000003,0.41985989504634513,0
-1,0.65,0.10000000000000003,0.3645382112516788,0
-1,0.65,0.7,0.329805601445706,0
-1,0.30000000000000004,0.7,0.3062253246283606,0
-1,0.30000000000000004,0.7,0.23899925319573834,0
-1,0.30000000000000004,0.7,0.21566218915233865,0
-1,0.30000000000000004,0.7,0.16277330491427153,0
-1,0.30000000000000004,0.7,0.1304364405022581,0
-1,-0.5,0.7,0.14574703357901206,-1
-1,-0.5,0.3,0.3931262243233394,-1
-1,-0.5,-0.4,0.48299171232015287,-1
0,-0.5,-0.4,0.5952633617727849,-1
0,-0.5,-0.4,0.6534964705084063,-1
0,-0.5,-0.10000000000000003,0.7183196262909991,-1
1,-0.5,0.19999999999999996,0.6839201802859115,-1
1,-0.5,-0.10000000000000003,0.5608449190781326,-1
1,-0.5,-0.4,0.5819836655054335,-1
1,-0.5,-0.4,0.6389990812890833,-1
1,-0.15000000000000002,-0.4,0.6947494758863506,-1
1,-0.15000000000000002,-0.10000000000000003,0.6435570304210677,-1
1,-0.15000000000000002,0.6,0.6856367835877147,-1
1,-0.15000000000000002,1.5,0.7309143364286163,-1
1,-0.15000000000000002,1.5,0.5373760041028154,0
1,-0.15000000000000002,0.3,0.5941200818522989,0
1,-0.15000000000000002,0.0,0.5759875053546385,0
0,-0.15000000000000002,0.3,0.49097526668111446,0
0,-0.15000000000000002,0.6,0.5097948067744202,0
0,-0.15000000000000002,0.6,0.6086754211788478,0
1,-0.15000000000000002,-0.10000000000000003,0.6639672547791177,-1
1,-0.15000000000000002,-0.4,0.7044565150618399,0
1,-0.15000000000000002,-0.4,0.7056782917655398,0
1,-0.15000000000000002,0.0,0.6976793369348006,0
1,-0.15000000000000002,-0.4,0.6410014254754476,0
1,-0.15000000000000002,-0.4,0.6713643603082365,0
1,-0.15000000000000002,-0.4,0.6834162486457338,0
1,-0.15000000000000002,-0.4,0.7142029857373763,-1
0,-0.15000000000000002,-0.4,0.33300447472333705,0
1,-0.4,-1.5,0.9180299152664044,-1
0,-1.5,-1.5,-0.8282365471744375,0
0,-1.5,-1.5,-0.861872826755974,0
0,-1.5,-1.5,-0.8330935440465126,0
-1,-1.5,-1.5,-0.5883607760542204,0
-1,-1.5,-1.5,-0.9094102621177105,0
-1,-1.5,-1.5,-0.8712334651534347,0
-1,-1.5,-0.7,-0.8634570097460058,0
-1,-1.5,-1.5,-1.0,0
-1,-1.5,-1.5,-0.8737366433308331,0
-1,-1.5,-0.7,-0.643331392298966,0
-1,-1.5,-0.7,-0.3528959380256725,0
-1,-1.5,-1.5,-0.44427328609346073,0
0,-1.5,-1.5,-0.48574332642130524,0
0,-1.5,-1.5,-0.3352734726748607,0
0,-1.5,-1.5,-0.1372599288394478,0
0,-1.5,-1.5,-0.14882224768775001,0
0,-1.5,-1.5,-0.17976028687600332,0
1,-0.65,-1.5,0.004235426038422379,0
1,-0.65,-0.7,0.11752439792158675,0
1,-0.65,-1.5,-0.15067729346591202,0
0,-0.65,-1.5,-0.20029526838749961,1
0,-0.65,-1.5,-0.012589820836037463,1
0,-0.65,-0.7,0.10981517025525224,0
0,-0.65,-0.7,-0.014133811696048621,0
0,-0.65,-0.7,0.0,1
0,-0.65,-1.5,1.0,0
0,-0.65,-1.5,-1.0,1
0,-0.65,-1.5,-0.9999999999998819,1
1,-0.65,-1.5,-0.42166176991398446,1
-1,-0.65,-1.5,-0.6414173062845335,1
1,-0.65,-1.5,0.9487936010260958,1
1,-0.65,-1.5,0.06368786907852582,1
0,-0.65,-1.5,-1.0,1
0,-0.65,-1.5,-0.743362386257352,1
0,-0.65,-1.5,-1.0,1
0,-0.65,-1.5,-0.6234320514174746,1
0,-0.65,-1.5,-1.0,1
0,-0.25,-1.5,-1.0,1
0,-0.25,-1.5,-0.6140398682006275,1
0,-0.25,-1.5,0.5348611343747588,0
1,-0.25,-1.5,0.8898068266948298,0
1,-0.25,-1.5,0.7285803510196177,0
0,-0.25,-0.7,0.6401983608991443,0
0,-0.25,-0.39999999999999997,1.0,0
0,-0.25,-0.39999999999999997,1.0,0
0,-0.25,-0.39999999999999997,1.0,0
0,-0.25,-0.39999999999999997,0.6042130273896378,0
0,-0.25,-0.39999999999999997,0.8364052834819685,0
0,-0.25,-0.39999999999999997,0.8929318627293842,0
0,-0.25,-0.39999999999999997,0.7005572895843193,0
0,-0.25,0.4,1.0,0
0,-0.25,0.4,1.0,0
0,-0.25,0.4,0.7850982725003062,0
0,-0.25,0.4,0.6557120400640339,0
0,-0.25,0.4,0.8744568805106097,0
0,-0.25,1.5,0.7729324747604421,0
0,-0.25,1.5,0.7924949155811323,-1
0,-0.25,1.5,1.0,0
0,0.5,1.5,1.0,-1
1,0.5,1.5,1.0,-1
0,0.75,1.5,1.0,-1
0,1.5,1.5,0.702943357541785,0
1,1.5,1.5,0.6290787850271766,0
0,1.5,1.5,0.36806277976052953,0
0,1.5,1.5,0.35714197017381233,0
0,1.5,1.5,0.3461775708966915,0
0,1.5,1.5,0.2526584714630288,0
0,1.5,1.5,0.2583803938305201,0
0,1.5,0.7,0.13886374457649162,0
0,1.5,0.39999999999999997,0.12871307502327733,0
-1,0.65,0.39999999999999997,0.23405712786875166,0
-1,0.65,0.39999999999999997,0.2544703930662951,0
-1,0.65,0.7,0.09547992413544895,0
-1,0.65,0.7,-0.09817040546003125,0
-1,0.65,0.7,-0.1774567872663451,0
-1,0.65,0.7,-0.2043623278563845,0
-1,0.65,0.7,0.10624483253384245,0
-1,0.65,0.39999999999999997,0.08575298449394786,0
-1,0.65,0.39999999999999997,0.04615108038544984,0
-1,0.65,0.39999999999999997,0.24566548662848306,0
-1,0.65,0.39999999999999997,0.1848160531964756,0
-1,0.65,0.0,-0.019084489267366812,0
-1,0.65,-0.4,-0.16394800186493666,0
-1,0.65,0.0,-0.2894842406875246,0
-1,0.65,-0.4,-0.2083781710327685,0
-1,0.65,-0.4,-0.15925683723912973,0
-1,0.65,-0.4,-0.4194031219785778,0
-1,0.65,-0.4,-0.09748325131828478,0
-1,0.65,-0.4,-0.24183154236235624,0
-1,0.65,-0.4,-0.0500633556096178,0
0,0.25,-0.4,0.036188869246902414,0
0,0.25,-0.4,0.06710739354786345,0
0,0.25,-0.4,0.06227878267963451,0
1,0.25,-0.4,0.04427971724451529,0
1,0.25,-0.4,0.08078462751208848,0
1,0.25,-0.4,-0.06815283258096486,0
1,0.25,-0.4,-0.26494869479362043,0
0,0.25,-0.4,-0.3933632639010772,0
0,0.25,-0.7,-0.18090262061481155,0
0,0.25,-0.4,-0.3412125881581506,0
0,0.25,-0.4,-0.26782817905634476,0
0,0.25,-1.5,-0.2955261745175452,0
0,0.25,-1.5,-0.21907326902985125,0
0,0.25,-1.5,-0.20957783745281497,0
1,0.25,-1.5,-0.07071175945179567,0
1,0.25,-1.5,-0.29640049144147584,0
1,0.25,-1.5,-0.19047559612850276,0
1,0.25,-1.5,-0.0014028073741025311,0
1,0.25,-1.5,0.11738309870305975,0
1,0.25,-1.5,-0.006912818935991113,0
1,0.25,-1.5,0.0742305764770369,0
1,0.25,-1.5,0.07860190022412912,0
1,0.25,-1.5,-0.07737058610167098,0
1,0.25,-1.5,-0.12807691016142506,0
0,0.25,-1.5,-0.37607364648276104,0
0,0.25,-1.5,-0.44129506769265203,0
0,0.25,-1.5,-0.3673664271549057,0
0,0.25,-1.5,-0.5659079798144887,1
0,0.25,-1.5,-0.30672127598548793,0
0,0.25,-0.7,-0.416732233107651,0
-1,0.0,-1.5,-0.34819409070930357,0
-1,0.0,-1.5,-0.24769946477928395,0
-1,0.0,-1.5,-0.3760893435752448,0
-1,0.0,-1.5,-0.31907282967805617,0
0,0.0,-1.5,-0.28978894767773,0
-1,0.0,-1.5,-0.5127760260567756,0
-1,0.0,-1.5,-0.6606046821525734,0
0,0.0,-1.5,-0.5052775345217543,0
1,0.0,-1.5,-0.18224722229283194,0
1,0.0,-1.5,-0.01218347816968667,0
1,0.0,-1.5,-0.11131101684704889,0
1,0.0,-1.5,0.008048376900756854,0
1,0.0,-1.5,0.16271899768069575,0
1,0.0,-0.39999999999999997,0.4910318355673841,0
0,0.0,-0.39999999999999997,0.31072124024682035,0
0,0.0,-0.39999999999999997,0.12019735722281273,0
0,0.0,-0.39999999999999997,0.43932292600697354,0
0,0.0,-0.39999999999999997,0.34710449936088017,0
0,0.0,-0.39999999999999997,0.025663201119678118,0
0,0.0,-0.39999999999999997,0.13319295092122196,0
0,0.0,-0.39999999999999997,0.16046561708404036,0
0,0.0,-0.7,0.07046888175369188,0
0,0.0,-1.5,0.25044639905140154,-1
0,0.0,-1.5,0.26399585149948085,-1
1,0.0,-1.5,0.18908941704118679,0
0,0.0,-1.5,0.07661669565506946,0
0,0.0,-1.5,0.28568207632706566,-1
1,0.0,-1.5,0.34888079318176074,-1
0,0.0,-1.5,0.10847840109739998,-1
0,0.0,-1.5,0.15682986634531218,-1
0,0.0,-1.5,-0.02820973590641348,-1
0,0.0,-1.5,-0.0034881741976207454,-1
0,0.0,-1.5,-0.25796031772048034,0
0,0.0,-1.5,-0.2150860280576649,0
-1,0.0,-1.5,-0.48042146410870784,0
0,0.0,-1.5,-0.5529176547216753,0
0,0.0,-1.5,-0.4800100652420338,0
0,0.0,-1.5,-0.5426120976077218,0
-1,0.0,-1.5,-0.5310410824001471,0
-1,0.0,-0.7,-0.4531899483958113,-1
-1,0.0,-0.7,-0.3282784895739084,-1
-1,0.0,-1.5,-0.35254971932790846,-1
-1,0.0,-1.5,-0.37766288498282286,-1
-1,0.0,-1.5,-0.18178934008124087,-1
0,0.0,-1.5,-0.29115094979746076,0
0,0.0,-1.5,-0.32042731617571274,0
0,0.0,-1.5,-0.27669003227266337,-1
0,0.0,-1.5,-0.15289007875489835,-1
0,0.0,-1.5,-0.30605393885051,-1
0,0.0,-1.5,-0.3645539371836346,-1
0,0.0,-1.5,-0.48894502481311936,-1
0,0.0,-1.5,-0.44977479651445224,-1
-1,0.0,-1.5,-0.6230920936657198,-1
-1,0.0,-1.5,-0.46021255121930027,-1
-1,0.0,-1.5,-0.4956694048198893,-1
0,0.0,-1.5,-0.4918525929827624,-1
0,0.0,-1.5,-0.5240987252575724,-1
-1,0.0,-1.5,-0.8511601313232999,0
0,0.0,-1.5,-0.8334522656312022,0
0,0.0,-1.5,-0.8151125515839538,-1
0,0.0,-1.5,-0.7666980564594487,-1
0,0.0,-1.5,-0.7951529295627298,-1
0,0.0,-1.5,-0.8372415315448035,-1
0,0.0,-1.5,-0.6065816042349692,-1
1,0.0,-1.5,-0.6877755514064972,-1
1,0.0,-1.5,-0.5990909107975022,-1
1,0.0,-1.5,-0.6718778120718846,-1
0,0.0,-1.5,-1.0,-1
0,0.0,-1.5,-1.0000000000000202,-1
0,-1.5,-1.5,-1.0,-1
0,-1.5,-1.5,-1.0,-1
0,-1.5,-1.5,-0.9275562132836482,0
0,-1.5,-1.5,-0.9472348597370321,-1
0,-1.5,-1.5,-0.7978341594526239,-1
0,-1.5,-1.5,-0.49151092366722193,-1
0,-1.5,-1.5,-0.7322264370448244,-1
0,-1.5,-1.5,-0.9437448045338577,-1
-1,-1.5,-1.5,-0.9782763492147657,0
-1,-1.5,-1.5,-0.9100983521694733,-1
-1,-1.5,-1.5,-0.9604486083612861,-1
-1,-0.65,-1.5,-1.0,-1
-1,-0.65,-1.5,-1.0000000000000155,-1
0,-0.65,-1.5,-1.0,-1
0,-0.65,-1.5,-0.8978916924351813,-1
0,-0.65,-1.5,-0.8244572629916701,-1
0,-0.65,-1.5,-0.7549940942496599,-1
1,-0.65,-1.5,-0.7448305612256902,-1
1,-0.65,-1.5,-0.7437611280385154,-1
1,-0.65,-1.5,-0.8364566340239573,-1
1,-0.65,-1.5,-0.9029242651654464,0
1,-0.65,-1.5,-0.9004634058081947,0
1,-0.65,-1.5,-0.9304504608404103,0
1,-0.65,-1.5,-0.8914659777941936,0
1,-0.65,-1.5,-0.8477514453815624,0
0,-0.65,-1.5,-0.9694618791682882,0
0,-0.65,-1.5,-1.0,0
-1,-0.65,-1.5,-1.0,0
0,-1.5,-1.5,-1.0,0
0,-1.5,-1.5,-1.0,0
0,-1.5,-1.5,-0.8749587436743328,0
0,-1.5,-1.5,-0.8868083023812137,0
0,-1.5,-1.5,-0.7383289599313022,0
1,-1.5,-1.5,-0.8062314449084622,0
0,-1.5,-1.5,-0.8991137623003987,0
0,-1.5,-1.5,-0.8352703766566645,0
0,-1.5,-1.5,-0.7854772528283851,0
0,-1.5,-1.5,-0.8379993317203901,0
1,-1.5,-1.5,-0.8241754352754339,0
1,-0.65,-1.5,-0.9365981439486949,0
1,-0.65,-1.5,-1.0,0
0,-0.65,-1.5,-0.9897349486481268,0
0,-1.5,-1.5,-1.0,0
0,-1.5,-1.5,-1.0,0
0,-1.5,-1.5,-0.9953048276120317,0
0,-1.5,-1.5,-0.9415363923716081,0
0,-1.5,-1.5,-0.9309800223396271,0
-1,-1.5,-1.5,-0.9008417436976383,0
0,-1.5,-1.5,-0.8624679833856533,0
0,-1.5,-1.5,-0.7934259210804375,0
0,-1.5,-1.5,-0.7861421477188771,0
0,-1.5,-1.5,-0.8135812761659084,0
0,-1.5,-1.5,-0.7818091178417883,0
0,-1.5,-1.5,-0.6889351590564072,0
0,-0.65,-1.5,-0.6613074468468496,0
0,-0.65,-1.5,-0.5446195422355828,0
0,-0.65,-1.5,-0.6442900117354419,0
1,-0.65,-1.5,-0.7321775013140941,0
1,-0.65,-1.5,-0.689172001670224,0
1,-0.65,-1.5,-0.6592765800798981,0
1,-0.65,-1.5,-0.6841260262664881,0
1,-0.65,-1.5,-0.6990408883149347,0
1,-0.65,-1.5,-0.7261941753959225,0
0,-0.65,-1.5,-0.7585324226582382,0
0,-0.65,-1.5,-0.8667992267898456,0
-1,-0.65,-1.5,-0.8842530401293671,0
-1,-0.65,-1.5,-0.8495763017779888,0
